,SMILES,Molecular Weight,Cosine Similarity,NLL Score,Combined Score
2405,CC=C[C+]=CCCl,115.03090435608999,0.5339676,4.019311248355936,0.13285052616721432
7785,C=CB=CC=CC=CC=C=[P+],159.05294373809,0.64958763,4.8897090574846365,0.1328479104971016
3439,C=C1C=CC=CC#C[O+]C=C1,144.05696629609,0.65031976,4.895221161609055,0.132847880332255
3761,CC=CCC1=P#CCC(=CC)C1,178.09113711,0.6204909,4.6707931797327085,0.13284486911455368
7487,[O+]#CB=CC=C1C=CC=C[N+]1,143.05314705218,0.673808,5.072287981665418,0.13284103368453265
12509,OCC1=C=[P+]=[C-]C2C=CC=CC12,176.03910153799998,0.70125914,5.279242443089382,0.1328332888211852
3565,[B-]C1C=CC2=C[O+]C=CC2=C1C,156.074645308,0.6336137,4.770158382463393,0.13282865155262658
9182,CN=C[O+]C=C1C=CC=CC1,149.08351539209,0.6359417,4.7876865439061564,0.1328285965286303
3537,CC1=CC2=CC=CC[B-]2=CC1,143.10375436391,0.6868902,5.171501214851881,0.1328222031364207
10682,CC=CC=C(C)C=CC=C=N,147.104799416,0.6630366,4.991921653722544,0.13282191325252282
178,BCC=CP1=CC=CCC=1O,166.071882034,0.63288385,4.765092124460831,0.13281670746951335
9226,C=[N+]C=Cc1ccccc1C,145.08860077209,0.6195483,4.665100559358943,0.13280492304230185
3757,CC=CPS1=CC=C[SH]=C1C,204.01962904599998,0.6991812,5.264955613188722,0.13279906811034486
5039,[B+]=C[B-]1=C=CC=CC1=CC,126.081211056,0.6798514,5.11940581263242,0.13279889066335804
2303,[P-]C=CC[C+]1=CC=CC#C1,146.028536854,0.67020726,5.047166973932307,0.13278880320399192
4986,[C+]=C=C1C=CBCC1=CC=[B-]C,152.09686112,0.6063689,4.566432693799783,0.13278831420612294
8419,C=C[P-]C=CC(=O)C=C,139.03182508591,0.6080734,4.579650021590853,0.13277726693202874
12376,[c-]1ccc2c(c1)=CPCC=2,147.03691046591,0.6468259,4.871698797993897,0.13277214713703514
2948,C=C=CC1CC=C[N+]1,106.06512567608999,0.65158606,4.907688292235996,0.13276842720154616
12488,C=CB=C=c1ccccc1=C,140.079730688,0.67928696,5.116373570790978,0.13276727107361969
8892,C=CC=CCC1=[P+]C1,124.04363833808999,0.67190516,5.060797238600615,0.13276666269602377
2092,C#CC1=CC=P#CC1=CC,146.028536854,0.67004323,5.047166973932307,0.1327563033910733
4640,C=C1C=[N+]Cc2ccccc21,143.07295070809,0.67751884,5.103493046763444,0.13275590627759631
735,[N+]C1=C2[O+]=C[C-]C=C2C=CC1,144.04439023209,0.64774966,4.879293126828615,0.13275481623304494
8134,C1#[P-]C=C[N-]C=CC=CC=C1,161.04053304581998,0.79298913,5.973809523408871,0.1327442951907186
410,C=C1C=CC2=C1N2,91.04219916,0.73937505,5.570048859516238,0.13274121528989397
13613,B=CC=CC=C(C#C)CB=C=[N+],152.08373647609,0.6021856,4.536819758331698,0.13273298015654927
7417,C=CC=C=BC=[N-],90.05205313991,0.5950456,4.4830761578383695,0.13273154530803224
12994,C=C[SH]=C=Cc1ccccc1,162.05032132,0.7405475,5.5794731095617145,0.13272713456220556
2461,C=Cc1cpc2cc1-2,120.01288679,0.6984263,5.262209236030948,0.13272492121094434
8248,[c-]1cc2ccc1-2,75.02402367591,0.6071018,4.574189055791545,0.13272337252630229
7164,C#CC=CC=C=O,92.026214748,0.59164405,4.457788918353743,0.1327214140299154
1262,C=CC=CC(=C)C=CC=C,132.093900384,0.60511076,4.559424098373099,0.13271649038294017
9923,ClC=CCC1C=C=[P-]1,143.99011308191,0.6444384,4.855892097590839,0.13271266597607598
1106,B#CC=C(C=CC)[P-]C=[P-]=c1cc1,202.02835110782,0.5778023,4.353895812422313,0.132709262083082
7713,C=C=[PH]1C=CC=CC1=CC=C,162.059836982,0.7421675,5.592574949807447,0.1327058608065518
18,C=[B-]C=CC=CPC=CC#P,178.02780252790998,0.60732806,4.576651719216555,0.13270139275380294
5187,C#C[C-]=c1ccccc1=C,127.05532380391,0.64925426,4.892911562693,0.13269282596434573
7954,C=C=CC1CC1,80.062600256,0.61245656,4.615969559027028,0.13268210552583967
3743,C1=CC2=[O+]CCC=1[S+]2,125.00501362018,0.7899331,5.953585779111808,0.13268190209219363
2018,C=C=CC=C1C[S+]=CC[N+]1,151.04447312818,0.62693805,4.7252350084291574,0.13267870146278485
11426,CC=C=[S-]C=C1CC[B-]C=C1C,176.08419897582,0.709646,5.34873013906709,0.13267560114385976
12854,C=C[N+]C=CC1=C=C1,104.04947561208999,0.60996056,4.597587508316608,0.13266970012575324
3528,[B+]=[P-]=C=CC=CC,108.030017222,0.60739243,4.578251567003641,0.13266908150768245
3117,C=C1C=CC2(BN1)C=CC=C2,143.09062971999998,0.681812,5.139627419645265,0.13265786265899943
7267,CC=CC=C[C-]C1=[S-]C=CC#C1,173.04359344782,0.7009342,5.283878324944288,0.1326552446084243
11061,CC=CC=C[C-]=C=C[S-]=C=CO,178.04633309982,0.60937005,4.5938209585431515,0.13264993527473795
6684,CC1=CCC#[P+](C)C1,126.05928840208999,0.67393136,5.0809185277960225,0.1326396706733036
1373,COC=CC1=C(C)[SH]=CC[B+]C1,181.08529288808998,0.58821493,4.4347628136996144,0.13263729281194997
4067,CC=CC=[N+]c1ccccc1,145.08860077209,0.61871576,4.665100559358943,0.13262645793364466
1768,[C-]=[SH]1=CC=Cc2ccccc21,160.03521983591,0.7378318,5.56332162370328,0.13262432432993218
13462,CC=CC=C1C=CCN=C1C,147.104799416,0.6620467,4.991921653722544,0.13262361007208498
9178,SC1=CC=CC[S-]C=C1,156.00729083591,0.6234258,4.701184208226365,0.13261037094354564
8323,[S-]C=CC1=[P-]CC=CC=CC=C1,193.02518010981998,0.64479053,4.86259771129487,0.1326020716677939
13187,CC=CC=C1C=CB(C)C1,132.111030816,0.6103729,4.603303976000411,0.13259452431232951
4834,C=CC=C(C)C=CCN,123.10479941599999,0.64145917,4.837777099704397,0.13259378300890026
11453,C=[C+]C=C1CC=CCC1,119.08552677208999,0.67997605,5.1284090734959555,0.1325900559687273
1444,CC=COC=C1CP=C(C)C1,168.07040166599998,0.5841446,4.405772266562963,0.1325861975931997
12858,CC=c1ccccc1=[C+]#[P-]CC,176.075487046,0.70684004,5.33134626355515,0.13258190396138553
13612,[B+]=C=[C-]C,50.032780496,0.62496114,4.713955772372808,0.13257679281471646
5352,B=C=CC=C(P)C=C,122.045667286,0.6712117,5.063050854180627,0.13257060591416164
13364,CC1C=C2P=C=CC=C21,134.028536854,0.69867134,5.270320215841872,0.13256715196208968
1650,C=CC(Cl)=CC=C=[S-]#[SH],176.96049345191,0.69988716,5.279639983368634,0.1325634245310707
9297,C=C=PC=c1ccccc1=C,160.044186918,0.73855746,5.572221324349868,0.1325427356405409
4395,C1=C=[P-]=1,54.97431020991,0.6445316,4.862922582654315,0.1325399688505972
71,CC=CC=C1C=C2C=CC12,130.07825032,0.7073058,5.336588119906294,0.13253895056196602
3830,CC1=CC=CC2=CC=CC#[S+]12,161.04194770809,0.7919539,5.975267569707334,0.13253865405676615
4673,CC=[C+]CC=C1C=CC=CC1,145.10117683609,0.6222539,4.694925950296712,0.13253753123978085
11469,CC=C=[C-]C1C=CC=CC1C,145.10227399591,0.622545,4.69771536969721,0.13252080104868447
13234,[P+]CC=Cc1ccccc1,148.04363833809,0.6706573,5.060786394362382,0.13252036834716793
2920,[C-]C=CC=C1C[B-]C(C)=CC1,142.09647791182002,0.5668723,4.277862960588104,0.1325129635848754
2318,C=P1=C2C=CC=C1C=C=[P-]=C2,177.00284706391,0.6970389,5.260233021820037,0.13251102870155732
5915,C#P=CC#[P-]CC=CC=CC,181.03414719191,0.57750803,4.358419237529392,0.13250401139686951
3536,ClC=C1C=CC=CC1,126.023627904,0.6683415,5.04396919640185,0.13250309258930273
11651,C#CC1=CC=CCC1=CC,130.07825032,0.7070755,5.336588119906294,0.1324957933344946
12929,C1=CC=CC=1,64.031300128,0.6448417,4.8669001619661625,0.13249535629049822
9402,C=C[P-]=C=CC1=CC[O+]C=C1,164.03910153799998,0.69946563,5.279237117502183,0.13249369499235614
4288,C=CC=C[P+]1#C[P+]C=CC1=CC,193.03250145218,0.6449039,4.867875371491009,0.13248159597841233
2862,[C-]CC1=[S+]2=CCC(=C1)CC=2,149.042496288,0.625705,4.723091404554018,0.1324778519287382
5179,C[O+]=C=CC1=CCCC(C)=C1,149.09609145609,0.63797843,4.81591145264659,0.13247304084299166
9629,CC=C=C=Cc1ccc[pH]1,148.044186918,0.6704918,5.0613884399750555,0.13247191409332865
11498,CC1=CC=C=[O+]C=CC=CC1[N-],160.07623894,0.7445456,5.620462127287459,0.13247052681697116
1656,Br[B-]C1C=BC1,140.96879660791,0.51478213,3.8860156363757277,0.13247042186334074
10659,C=CC=CC1=CC1=CC=C,130.07825032,0.70690995,5.336588119906294,0.1324647768695132
4478,C#CC=CC1=CC=C=CC1=C,140.062600256,0.673677,5.085926242522261,0.13245906352180956
731,[O-]C1C=CC=CC1,95.05023842391,0.5934851,4.4807594182097,0.13245190414524574
1754,O=CC=CCC1=C=[S-]C[P-]C1,184.01226969782002,0.66740584,5.038876208145881,0.13245132767020718
11626,C=CC1=CC=C2C=CC=C[P-]2=[P+]1,191.01794854800002,0.78905034,5.957312475065988,0.1324507223609629
13164,C=C=[P-]=C[C-]=C1C=CC=CC1,160.04528407782,0.73819077,5.5734482324092225,0.13244776651134962
4737,C1=CC=1C1=CSC=CC1,134.019021192,0.69727194,5.264663667171895,0.1324437774515824
666,[C+]=[C+]=CC(C)(CC)CC=CC,148.12410335218,0.6925725,5.229403839828857,0.132438131705342
1324,CC=CC#[P+]C=CC#[S+],153.99951069417997,0.60484153,4.566988725143321,0.13243771043118735
3247,CC=CC=C=[B-]C=CC=C=O,144.07519388791,0.65227234,4.925321543041519,0.13243243876272154
6487,C=CC=C=CC1=[P+]=C[S+]C=C1,179.00733572617997,0.64298743,4.855339128711229,0.1324289432829676
12561,CC=CC=CC#[S-]CF,144.04144808791,0.6457254,4.876137258685065,0.13242560551550306
9233,BCC=C1C=CC=CC1,118.095380752,0.6375184,4.814216503630539,0.1324241245555815
6941,CC1=CC=CC1=CC=CCP,164.075487046,0.70597845,5.3313286621389295,0.13242073372308164
3731,CC=C[SH]=c1[n-]cccc1C,166.06959396391,0.6304368,4.761047000299536,0.1324155754036621
10186,C#CC=C[C-]1CC=CC(C=C)=[SH]1,175.05869493191,0.62811685,4.743580976796374,0.13241406632606909
5205,CC1=CC=[B-]C(=CC=CF)S1,166.04292845591,0.6254348,4.72355086585193,0.13240776560809497
7803,CC#Cc1ccccc1,116.062600256,0.5689725,4.297506727026999,0.13239595982538874
1594,Cc1occ2ccccc12,132.057514876,0.59451354,4.490559348803896,0.13239186687465274
9316,CC=CC=C1C=CCN=P1,151.05508594999998,0.6272882,4.738438362143453,0.1323829022077161
11459,C#[N+]C(F)=C=[C+]C=CC,123.04733025217999,0.6259625,4.728519788768675,0.13238022124611562
10012,C#CC=[C+](C)CCCB=C,132.11048223609,0.6091796,4.601785091413398,0.13237897986829325
12395,C#[S+]=C=C[B+]c1ccccc1[O+],173.02159547226998,0.697065,5.265960995805024,0.13237184937772664
13374,C=C=[N+]C=CC=C=C=[N+]C=C,144.06765109618,0.6501672,4.911858915385849,0.13236683666845675
11593,[C+]C1=C(C=C[C-]=C=CC)C=CC1,154.07825032,0.614637,4.643501162878997,0.13236499694747197
7813,C=[S-]1=C=CC=[C-]C2C=CC=C1C2=CC,200.06706854382,0.6499572,4.910888594439023,0.13235021880952255
11431,CC1=CC=CC1=CC=CC=[O+],146.07261636009,0.67532945,5.102885374782149,0.13234266443255813
1718,CC1=C=[C+]=C[C-]2C=CC=[C-]C12,140.06314883591,0.67314255,5.086787764770931,0.13233155844199182
1462,C=C1C[N+]c2ccccc2P1,162.04671233808997,0.7377523,5.575096011011504,0.1323299754703975
8272,CC12C=C[P-]=C1C=C2,122.02908543391,0.66793585,5.047561556502218,0.13232842051735969
11583,C=CC=[S+]#CC(C)=CC=CC,165.07324783609,0.6308682,4.767569353821943,0.13232491227037704
11064,SCC=CC1=CC=CCO1,154.04523594,0.6077012,4.592558383638269,0.13232301728170753
5799,C=C1C=CC(C[N-])=C1,105.05839780391,0.73973614,5.590419640266274,0.13232211307469732
3032,C=C=CC=C1[S-][S+]=CC=C1C=C,193.014567288,0.6427272,4.857326168832977,0.1323211935695488
8946,C#CCC1C=CC1,92.062600256,0.5951811,4.498163932044712,0.13231645544997023
7926,CC1CC=CCC1=CC=C=[S+]=[S-],196.038042384,0.668854,5.055084323143196,0.1323131238626536
2533,BrC=[S-]C1=C2CC=CC=C21,212.93790687191,0.6283109,4.748714074532349,0.13231180251042154
364,C=C[P+]=C=Cc1ccccc1,160.04363833809,0.7371869,5.571619152748226,0.13231107304925951
10636,CC=CCC1(C=C=[S-])C=C1,150.05086989991,0.64657015,4.887008171675918,0.13230388069150728
13426,SC1=[P+]C=CC=CC=C=[PH]=C1,197.98164593609,0.6964891,5.264349943243305,0.13230296298630317
9008,CC=CCC1(C)C=C1,108.093900384,0.61879724,4.677177824224621,0.13230141463437572
8389,CC=CCBC=[N+]=CC=CCl,168.07458388408998,0.5838779,4.413348006132349,0.13229818276128066
44,C=C1C=C=C=[S+]=CC=S=C=C1,177.99054361209,0.6043407,4.56810921692474,0.13229558309462316
11446,CC=CCC1=CC=[P-]C[S+]#C1,182.03190798199998,0.6058701,4.579716248941226,0.132294250286355
4892,[B+]=CBC=CC1=CC=CC1,127.08848750809,0.65513664,4.952496473020851,0.13228412143434196
3751,Clc1cccc2cccc[p+]12,180.99684095409,0.5746088,4.343970398314712,0.13227732928804845
10107,C=C=CC=C([O-])CC=C,121.06588848791,0.6734482,5.09124585798276,0.1322757187100435
3366,C1=CN=C2C=C2C1,91.04219916,0.7367233,5.570048859516238,0.1322651420797134
4184,CC1=CC2=CC=CC2C=C1,130.07825032,0.7057601,5.336588119906294,0.13224931463474318
10796,C=C=[C-][N+]C=CC=CC=CF,149.064077476,0.6283754,4.751835033783886,0.13223847346679776
5302,CC=[P+]=CC=CC=C=O,139.03072792608998,0.6054774,4.57879224300853,0.1322351748101283
9694,C=CC=CC1C#CC1,104.062600256,0.610377,4.6159730408729205,0.13223149448201532
11526,Ic1bcccc1,201.94507852799998,0.5793492,4.381549309812503,0.13222474034506151
6847,ClC1=[B-]C=CC=C1,110.01000678791,0.6216889,4.701774813749074,0.13222430401390567
5094,C=CC(C)=CC=CI,219.974898288,0.60490143,4.57482533076056,0.13222394064397286
7351,C=C1C=CC=CC1[P+]=C(C)[O+][P-],196.02013962009,0.66667414,5.042064506551905,0.13222245297519886
520,[S+]=C[C+]=C=C1C=CC1,121.01009900017999,0.6661461,5.038267381535255,0.13221729795619264
2526,CC=CC=C1C=[P-]CC=C1C,164.07603562591,0.7050189,5.3323670983179525,0.13221499288852134
13350,B=[N+]=[N+]C=Cc1ccccc1,143.07695649618,0.6757325,5.1109964724392825,0.1322114967295355
13156,CC1=CC=CCN1,95.073499288,0.5971457,4.516736711691314,0.13220732460831217
8792,[N-]=CC=CC=C[O-],95.03821093982,0.5906124,4.4674617147598426,0.1322031276838313
5299,CC1=C(C=C2C=C[P+]2)CC=CC1,175.06711343409,0.6288008,4.756817951045137,0.13218937866756839
568,C=C=[S+]1C=CC=CC1=CC=C,162.04977274009,0.7374552,5.578786789463164,0.1321891689105082
10132,C=C1C=C[C+]C#CC=CC=C1,140.06205167609,0.67209905,5.0850722328104965,0.13217099444981623
2941,[C-]#Cc1ccccc1,101.03967373991,0.6061921,4.586651420008854,0.13216441723138925
3013,OCC=C[S-]=C1C=CC=C[P+]1,184.011172538,0.665908,5.038554730865017,0.1321624978949495
4528,B=CC=CC=C(C#CN)CC=C,157.10627978399998,0.68435293,5.178191662092374,0.13216060335703658
5691,O=C=CC=Cc1ccccc1,144.057514876,0.64705235,4.896005912634499,0.1321592251329393
5578,C1=CC=CC=[PH]=CC=C1,136.044186918,0.8815924,6.670696134164705,0.13215897939141244
573,C=[S-]1C=CC#CC1,110.01956977191,0.6218194,4.705310563607627,0.13215267484251625
9099,C=C=C[C+]=C1C=C[N+]=CC1,130.06457709618,0.70201343,5.312202739645983,0.13215109953171092
6472,CC1=CCC2=C(C1)[S+]CC[N-]2,166.069045384,0.6290407,4.760096595902343,0.13214872963294766
9537,C[P-]C12CC=CC=C1C=CC=[P+]2,193.03359861200002,0.64339495,4.868781706049434,0.13214701046312824
5146,C#CC1=CC=S=CC1=CB=C=C,170.03615162399998,0.6436824,4.871001588314094,0.13214580381127305
6585,CC1=CC=CC2=CC2=C=NC1,143.073499288,0.674519,5.104496927936951,0.1321421115459868
2672,B1=c2c#cccc2=CC1,112.04843056,0.7369589,5.577126819181849,0.1321395307743366
1233,SC1=C=BC=CC=CC=CC1,160.05180168799998,0.7375138,5.581356819462265,0.13213879786759947
10768,C#CC1=CC=CC1,90.046950192,0.59150124,4.4767614099014,0.13212704046583126
5882,C=CC=CC1=CNCC(C)=C1,147.104799416,0.659543,4.991921653722544,0.13212206111409536
2753,[B-]CC1=C2C=C=[P-]C=C2C=CC1,170.04676444581997,0.645009,4.881999399104101,0.13211984035603133
6237,CCC(F)C=C=NC,115.07972754,0.5399011,4.08681439768175,0.13210804925557776
4763,C=C1C=C1,52.031300128,0.6049274,4.579235466488346,0.13210227450479792
2621,ClC1=CC2=C[N+]CC=C2S#C1,181.98257426009,0.60380834,4.570783291127169,0.13210172194831643
6541,[B-]C(C)C=CC#C,90.06462920390999,0.59460443,4.501417394309696,0.13209271224981334
10013,C=CC=CC(C)=C=[SH]C=CC,166.081621448,0.63189614,4.783773985601159,0.13209155367565198
5599,C1=CC=C2CS#CC2[N+]=1,135.01372158009,0.8781284,6.648775227030756,0.13207370972861723
10989,CC=CC=C1PC=CC=C1C,164.075487046,0.7041027,5.3313286621389295,0.13206889681900885
8808,C1=CCC[S+]C=1,98.01847261209,0.6416841,4.858938807279438,0.1320626046929573
8656,C=C=C(C)[C-]C=CC=C,118.07879889991,0.63099575,4.7781232404450655,0.1320593292960922
1332,[B-]P1#CCC=C1CC=C=C,146.04621586591,0.6686546,5.0636823728021545,0.13204908432623677
3520,CC1=CC=C=PC12C=CCN=[P+]2,193.02047396809,0.6417221,4.859912676172588,0.13204395343109795
7521,C=C1B=C=CC=C1,88.04843056,0.6689304,5.066286596676142,0.13203564357722555
6075,CN=C1C=C=[P-]c2ccccc21,173.03998446590998,0.6971612,5.280109578794319,0.13203536541405378
8948,[S+]C1=C=CC=[N+]=C=C1,120.99752293617999,0.665025,5.037069645474226,0.13202616652349716
10032,PCC1=CCB=CC=C=C=CC1,174.076967414,0.63033235,4.774551334123457,0.13201917973442767
7859,[C-]#C[PH]#CC=C,95.00561033791,0.5873784,4.449603410179159,0.13200690680411675
13560,C=Cc1ccc2c(c1)C=[C-][C+]C2,153.070425288,0.5575049,4.223512469357675,0.1320002951084054
505,C1=C[S+]C=C[O+]=C1,113.00501362018,0.694358,5.260445407889934,0.13199604546358884
7326,[O+]c1cc[o+]c2c1=CCC=2,134.03568227218,0.69635975,5.276055825012109,0.13198491007382498
2975,CC=C1CSC=C[N-]1,126.03829383591,0.6672244,5.055317624690118,0.1319846657977192
12424,C=C=PC1=CC=CCC=C1C,162.059836982,0.73806953,5.592574949807447,0.1319731145180575
7279,[B+]C1=CCC(=CC=C=C)C=C1,140.07918210809,0.675066,5.115285047049257,0.13197035708735447
11921,CC=CC1=CC2=CC=C1C2,130.07825032,0.704261,5.336588119906294,0.1319684017392634
6657,[C+]C#S1=CCC=CC=CCC#[PH]1,193.02353437008998,0.6415657,4.8615958042785,0.1319660675902403
5275,CC1=c2ccccc2=[O+]CC1,147.08044139209,0.65126956,4.93553966770939,0.13195508474033105
5086,C1#CC[N-][S+]PC2=CC(=C1)CC=C2,206.019331918,0.69470286,5.264814136928308,0.1319520206459849
3870,C=C1C=CC(CC)=[N+]=C1,120.08077574008999,0.70483196,5.341666463396627,0.13194982551735238
5449,C[N-]C1=CC=CC=C=[S+]C=[P-]=C1,194.01988049791,0.66523266,5.041929977988044,0.13194008272437138
11059,C#[P-]C=C=C=CC=CC=C,147.03691046591,0.6427376,4.871698797993897,0.1319329567940633
7586,B#CC1=CC=CC1,88.04843056,0.6683903,5.066286596676142,0.1319290295354323
9441,CC1C#[C+]=C=C(O)C=C1,119.04914126409,0.6684832,5.067173708021631,0.13192427104498283
9796,C=C[S-]1=C[S+]=CC=C1C,157.014567288,0.66480315,5.039648570741229,0.1319145845159993
11226,[N+]C1=C[P-]C2=C[N+]=C=CCC1=C2,173.02631124209,0.69499993,5.268783619039349,0.13190899142855983
9158,B#CC1C=CC=C1,88.04843056,0.6682522,5.066286596676142,0.13190178189464735
5071,C[N-]C1=[S-]=CC=C=C=[C+]=CC=C1,174.03829383591,0.6223558,4.71884708420438,0.13188726136765805
8740,C=[C+]1C[B-]2C[P+](C)=CCC2=[S+]1,182.04794125418,0.6060948,4.595717958478329,0.13188250085406844
12850,C=C=CC=C(C=CC#[O+])CC,147.08044139209,0.65086985,4.93553966770939,0.13187409891613053
4259,CC1=c2ccccc2=C[S-]C1,162.05086989991,0.73587775,5.580166952203308,0.13187378775710618
11851,C=CC=CC1=CC=COC1=C[P-],176.03965011790999,0.6962532,5.279782359436664,0.1318715683913405
13470,[C+]=C=CC=CC#CC=CC=C,140.06205167609,0.67055726,5.0850722328104965,0.13186779455887723
12310,NCC=CC=C1C=CC=CC1,147.104799416,0.65825063,4.991921653722544,0.13186317325533736
11604,C=CC=CC(=C)C=C,106.07825032,0.6502328,4.931207923121911,0.13186075339710623
5887,C#C[S-]=C=Cc1ccccc1,159.02739480391,0.64132833,4.864055310338142,0.1318505431970027
11340,CC1=c2ccccc2=CC#[P-]1,159.03691046591,0.64233273,4.871703157874523,0.13184972726411007
1682,[B-]C1=CC(=CC=C[C-]C)CC=C1,154.09647791182,0.61748636,4.683293369813956,0.13184874594209617
12695,[N+]=C=CC=Cc1cccc[o+]1,145.05166668418,0.6065199,4.60035482746812,0.13184197755554913
451,C=CC=C=[N+]C(C)C=CCN,150.11514986809,0.66186774,5.0203441201977235,0.13183712548852394
6604,CC1=BC=CC1,78.064080624,0.62644994,4.751850537057367,0.13183283811294744
3854,C=C=C[S+]=C(CC)OF,147.02744051609,0.6412329,4.864082608496734,0.13183018451453482
375,[C-]#CC=Pc1ccccc1,145.02126040191,0.60277194,4.572640445706624,0.13182141587648694
8594,CC=CC=CC=CC=C[C+]S[S+],195.02912019218,0.6413451,4.865269954200342,0.1318210684609264
4410,C1=C2C[P+]C(C1)C[N-]2,125.03943588599999,0.787323,5.972701771471465,0.13182024286019325
252,C1#[S-]CC[N-]CC1,114.03884241582,0.5889598,4.468056187466249,0.1318156684712528
3770,S=CC=Cc1ccccc1,148.034671256,0.6659292,5.052011529222675,0.1318146632114948
8301,C=C=CC1=CC=[PH]=C=C1C,148.044186918,0.66711116,5.0613884399750555,0.13180398348842387
3522,C[P+]C1=CC2=CC=C=B[N+]2=CC1,173.05546915818,0.6983653,5.298577186843564,0.13180241534001078
1066,[B+]=CC=CC=[P-],94.014367158,0.6198224,4.7030943943713766,0.1317903343953162
11366,C=C1SC=CCC1=NCC=CC,179.076870416,0.64952004,4.9284981594685995,0.1317886338885116
11417,C#CC=CB1C=CC=CC=C1,140.079730688,0.67425895,5.116373570790978,0.1317845419305842
8058,[N+]CC=CC1=CC=CC=[S+]1[O-],166.03211129609,0.6210972,4.7134065904113776,0.13177246544631083
11661,C#[S+]C=Cc1c#cccc1,146.01847261209,0.66428864,5.04125423545293,0.13177050967805334
2546,C=CC=CC=CC=CPC,152.075487046,0.59564215,4.5204083969550375,0.13176733098930207
3141,C=CC=CC1=CSC=CC1=C,162.05032132,0.73514223,5.5794731095617145,0.13175836078996653
4319,[P-]C=CC=CC1=CC[O+]C=C1,164.03910153799998,0.69554716,5.279237117502183,0.13175145347810627
1803,C1=CC2=CC=[N+]C2C=[PH]=1,135.02323724208998,0.87654364,6.653172151773373,0.13174822792714816
5862,C=CC=Cc1ccccc1[N-],143.07404786791,0.67263675,5.105508327057915,0.1317472628132684
9029,CC1=[N+]=CC=CC1[N+]=CC=C=CO,175.08604081218,0.6314582,4.793046418695911,0.13174465000025287
7220,C=C1C[C+]=CC2=C1CC=CC2,143.08552677209,0.6756235,5.128395988049222,0.13174167480040447
9879,C=CC=CC=C=NC=CC=C=[P-],174.04780949790998,0.62301683,4.729086278039333,0.13174148189094456
9667,[S+]C#CC=C1C=CCC=C1,147.02629764409,0.64068305,4.863315038892674,0.13173792974552767
7759,C1=C[C-]=CC2=CC=[P+]C=[P+]=12,162.98609984009,0.875869,6.648826359062351,0.13173286965486336
365,ClC=CC1=CC[N+]C=C1,140.02615332409,0.6646234,5.045523544920704,0.13172535491909623
6504,C=C1C[P-]#CC=C1C[O-],138.02454863382,0.64046943,4.862197458243685,0.13172427433839462
11819,C=S=CC=c1ccccc1=C,162.05032132,0.73494995,5.5794731095617145,0.13172389793294229
2160,C=C=CC#CC=C=C,102.046950192,0.57581204,4.3713910634744195,0.13172283911424537
10207,CC#[B-]C=C=BCC=O,117.06884922391001,0.5558627,4.220770814179771,0.1316969694051152
12464,[B-]C1=C[O+]CC2=C1C(=C)C=[N+]2,143.05369563208998,0.66804296,5.073020427624527,0.13168544604019278
2630,[B+]=C=CCP1#CCC=CC1=C,159.05294373809,0.6439035,4.8897090574846365,0.13168544105821756
11487,CN=CC=Cc1ccccc1,145.089149352,0.6144692,4.666319145692464,0.1316817713031046
8820,B1C2=CC=C1C=CC=C=[C+]2,125.05570701209,0.78900266,5.992041425230066,0.13167510051156758
1458,CC=CP=C=C1C=CC=CC1,162.059836982,0.73633206,5.592574949807447,0.13166243912956538
7654,C1=Cc2cccc(c2)[O+]C=[S+]1,163.02066368418,0.87577426,6.651743225589463,0.13166086462365256
11390,C=CCC1=CC1,80.062600256,0.6077285,4.615969559027028,0.13165781825927464
8984,CC=Cc1ccccc1[P+],148.04363833809,0.6662788,5.060786394362382,0.13165518707703314
13449,C=CP=CC=C=[N-],110.01650936991,0.6192875,4.703930301386083,0.13165320299542796
7971,C#[S+]1=Cc2ccccc2C=C1,160.03412267609,0.732303,5.5623707021896935,0.1316530419394806
6980,CC=C=[P+]Sc1ccccc1C,194.03135940208998,0.66475165,5.049280437063504,0.1316527487804759
13516,C=C=CCC=C1C=CC=CC1,144.093900384,0.6536349,4.964841824296023,0.13165271502034306
3447,C=C1C=C[SH]2=CC=CCC=2C1,164.065971384,0.6996616,5.314511854943266,0.13165115284480822
7401,C=[S-]=CC=Cc1ccc2cc1-2,160.03521983591,0.73239744,5.56332162370328,0.13164750964157174
4036,B#Cc1ccccc1C=C,126.064080624,0.6698508,5.088306207025527,0.13164514850512557
13296,[C-]c1cccc2ccccc12,139.05532380391,0.6062081,4.60524504597591,0.13163427352112395
6697,BC=CC=CC=CNC=C=[N+]=C,159.10880520409,0.6584918,5.002631931535296,0.13162907031870275
6005,B1=C=[C-]Cc2ccccc21,125.05680417191,0.78891397,5.993583479301594,0.13162642481741965
2301,[B+]=CC1=CC[C+]C=C1C=C,127.07080849617999,0.64721143,4.9173141040747295,0.13161889168736624
1474,C1#[S-]=CCC2=CC=CC(=C1)C2,161.04304486791,0.7865869,5.976432809561233,0.13161477853904746
12137,C=c1ccccc1=CC#CS,160.034671256,0.7321166,5.562842402048026,0.13160836261331493
12569,[B+]=C=Cc1ccccc1,113.05570701209,0.69734,5.298899615019782,0.13160091004933602
12712,C#[S+]=C=C=CC=CC=CC,149.04194770809,0.62147856,4.722512464236564,0.1315991354799182
