csv_file_name,peak_area,RT1_center,RT2_center,RT1_start,RT2_start,RT1_end,RT2_end,m/z,sample_name,class
230823_01_Atacama_Soil_300uLDCM_100oC24h-001.csv,117876.69,9074.848,1.072,9074.848,1.096,9074.848,1.048,120,Atacama_Soil,1
230823_02_Rio_Tinto_Soil_300uLDCM_100oC24h.csv,613538.8900000001,9488.32,1.24,9488.32,1.264,9488.32,1.216,120,Rio_Tinto_Soil,1
230823_02_Rio_Tinto_Soil_300uLDCM_100oC24h.csv,656989.14,9074.848,1.072,9074.848,1.096,9074.848,1.048,120,Rio_Tinto_Soil,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,273752.10000000003,3068.992,1.176,3068.992,1.2,3068.992,1.152,120,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,225737.15,7315.84,1.112,7315.84,1.128,7315.84,1.088,120,Orgueil,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,483984.64,9484.816,1.256,9484.816,1.28,9488.32,1.232,120,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,275902.47000000003,9074.848,1.08,9074.848,1.104,9074.848,1.056,120,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,393841.41,9824.704,1.304,9824.704,1.336,9828.208,1.272,295,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,154459.54,6450.352,1.056,6450.352,1.072,6450.352,1.032,242,Green_River_Shale_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,255649.55,6926.896,1.096,6926.896,1.12,6926.896,1.072,242,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,61528.0,7624.192,1.304,7624.192,1.328,7624.192,1.28,256,Green_River_Shale_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,639492.1299999999,7529.584,1.176,7529.584,1.2,7529.584,1.152,256,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,27912.0,7879.984,1.504,7879.984,1.52,7879.984,1.48,252,Green_River_Shale_Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,28871.22,6720.16,1.12,6720.16,1.136,6720.16,1.096,252,Green_River_Shale_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,869435.28,8016.64,1.568,8016.64,1.6,8016.64,1.536,252,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,174237.86000000002,9467.296,1.352,9463.792,1.384,9470.8,1.32,246,Green_River_Shale_Soil,1
230823_05_Antarctica_Soil_300uLDCM_100oC24h-001.csv,22135.39,7620.688,1.288,7620.688,1.312,7624.192,1.264,246,Antarctica_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,211185.16000000003,10420.384,2.536,10420.384,2.592,10423.888,2.48,246,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,177969.63,8349.52,2.256,8349.52,2.296,8353.024,2.208,246,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,102393.7,9933.328,1.464,9933.328,1.488,9936.832,1.44,246,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,45039.0,7357.888,1.008,7357.888,1.024,7357.888,0.984,246,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,85160.0,8615.824,1.272,8615.824,1.296,8619.328,1.248,291,Green_River_Shale_Soil,1
230823_01_Atacama_Soil_300uLDCM_100oC24h-001.csv,39283.74,8819.056,2.696,8819.056,2.752,8819.056,2.632,291,Atacama_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,46338.82,8819.056,1.368,8819.056,1.392,8819.056,1.344,291,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,64475.9,8030.656,1.432,8030.656,1.456,8030.656,1.408,285,Green_River_Shale_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,103334.19,9200.992,1.056,9200.992,1.08,9204.496,1.032,285,Lignite,1
231003_01_AZ_400uLDCM_100oC24h.csv,162890.59,3142.576,1.088,3139.072,1.112,3146.08,1.056,118,AZ,0
230901_07_LON94101_300uLDCM_100oC24h.csv,92472.6,3153.088,1.296,3149.584,1.32,3156.592,1.272,118,LON94101,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,85176.0,5924.752,1.128,5924.752,1.144,5928.256,1.104,118,LEW85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,286984.25,6832.288,1.088,6832.288,1.104,6832.288,1.064,118,Green_River_Shale_Soil,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,293728.29000000004,7575.136,1.688,7575.136,1.72,7575.136,1.648,118,Orgueil,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,390999.99,7936.048,1.384,7936.048,1.416,7939.552,1.344,118,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,1010188.24,7133.632,2.08,7133.632,2.104,7137.136,2.056,124,Green_River_Shale_Soil,1
230823_02_Rio_Tinto_Soil_300uLDCM_100oC24h.csv,21200.38,6867.328,1.008,6867.328,1.024,6867.328,0.984,124,Rio_Tinto_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,809837.4400000001,7463.008,1.048,7463.008,1.072,7463.008,1.024,124,Lignite,1
231003_04_Icerland_Soil_300uLDCM_100oC24h.csv,17509.59,5490.256,1.008,5490.256,1.032,5490.256,0.984,130,Icerland_Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,605005.89,5987.824,1.728,5987.824,1.76,5987.824,1.688,130,Green_River_Shale_Soil,1
230823_03_Murchison_Pristine_2.0_300uLDCM_100oC24h-003.csv,61402.66,4074.64,2.168,4074.64,2.208,4074.64,2.128,130,Murchison_Pristine,0
230823_01_Atacama_Soil_300uLDCM_100oC24h-001.csv,36557.1,5490.256,1.288,5490.256,1.304,5490.256,1.264,130,Atacama_Soil,1
230823_02_Rio_Tinto_Soil_300uLDCM_100oC24h.csv,20080.24,9933.328,1.568,9933.328,1.584,9936.832,1.544,130,Rio_Tinto_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,231824.54,7529.584,1.176,7529.584,1.208,7529.584,1.144,130,Lignite,1
230823_02_Rio_Tinto_Soil_300uLDCM_100oC24h.csv,84608.0,9488.32,1.24,9488.32,1.256,9488.32,1.216,326,Rio_Tinto_Soil,1
230823_02_Rio_Tinto_Soil_300uLDCM_100oC24h.csv,104808.64,9074.848,1.072,9074.848,1.096,9074.848,1.048,326,Rio_Tinto_Soil,1
230830_01_EET96029_300uLDCM_100oC24h.csv,19566.0,6096.448,3.24,6096.448,3.256,6096.448,3.216,483,EET96029,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,31506.0,9432.256,1.496,9432.256,1.52,9432.256,1.472,333,Lignite,1
230823_04_Murchison_Soil_300uLDCM_100oC24h-001.csv,52276.02,6040.384,2.144,6040.384,2.184,6040.384,2.096,30,Murchison_Soil,1
230901_08_LEW85311_300uLDCM_100oC24h.csv,138497.77,4071.136,1.88,4071.136,1.92,4071.136,1.832,125,LEW85311,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,246152.79,7463.008,1.056,7463.008,1.08,7463.008,1.032,125,Lignite,1
230823_04_Murchison_Soil_300uLDCM_100oC24h-001.csv,524842.23,3072.496,1.168,3072.496,1.192,3076.0,1.144,119,Murchison_Soil,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,2871831.5300000003,3068.992,1.176,3068.992,1.2,3068.992,1.152,119,Orgueil,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,134586.65999999997,8167.312,1.592,8167.312,1.632,8167.312,1.552,284,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,117875.34,7792.384,1.4,7792.384,1.432,7792.384,1.368,284,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,22609.31,7137.136,1.84,7137.136,1.856,7137.136,1.816,521,Orgueil,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,1730445.27,9222.016,1.176,9222.016,1.2,9222.016,1.152,253,Green_River_Shale_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,1711011.6799999997,7627.696,1.24,7627.696,1.272,7627.696,1.208,253,Lignite,1
230901_08_LEW85311_300uLDCM_100oC24h.csv,162038.38,9036.304,1.176,9036.304,1.192,9036.304,1.152,279,LEW85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,108735.37,8020.144,1.688,8020.144,1.704,8023.648,1.664,245,Green_River_Shale_Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,80005.0,7922.032,1.664,7922.032,1.688,7922.032,1.632,245,Green_River_Shale_Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,126504.04,9691.552,1.288,9691.552,1.312,9695.056,1.264,245,Green_River_Shale_Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,84701.42,9355.168,1.248,9355.168,1.264,9358.672,1.232,245,Green_River_Shale_Soil,1
230823_05_Antarctica_Soil_300uLDCM_100oC24h-001.csv,24631.15,7249.264,1.144,7249.264,1.16,7249.264,1.12,245,Antarctica_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,387237.8,10420.384,2.52,10420.384,2.552,10420.384,2.48,245,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,61460.130000000005,9190.48,1.192,9190.48,1.208,9190.48,1.168,251,Green_River_Shale_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,3718707.61,7936.048,1.376,7936.048,1.408,7939.552,1.344,251,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,92904.0,7438.48,1.04,7438.48,1.056,7441.984,1.016,286,Green_River_Shale_Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,252171.49,8840.08,1.424,8840.08,1.448,8840.08,1.392,292,Green_River_Shale_Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,188802.94,8149.792,1.392,8149.792,1.408,8149.792,1.368,292,Green_River_Shale_Soil,1
231003_03_Utha_Soil_300uLDCM_100oC24h.csv,374637.45,4670.32,1.016,4670.32,1.04,4670.32,0.992,133,Utha_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,1345210.54,5854.672,1.176,5854.672,1.2,5858.176,1.152,133,Lignite,1
230901_07_LON94101_300uLDCM_100oC24h.csv,121707.02,4081.648,1.904,4081.648,1.944,4081.648,1.864,127,LON94101,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,7009754.199999998,4071.136,1.88,4071.136,1.928,4074.64,1.824,127,LEW85311,0
230901_06_ALH83100_300uLDCM_100oC24h.csv,68092.34000000001,4085.152,1.944,4085.152,1.976,4088.656,1.904,127,ALH83100,0
230823_03_Murchison_Pristine_2.0_300uLDCM_100oC24h-003.csv,1730471.87,4074.64,2.176,4074.64,2.216,4074.64,2.128,127,Murchison_Pristine,0
231003_04_Icerland_Soil_300uLDCM_100oC24h.csv,1391575.2599999998,6495.904,2.32,6495.904,2.36,6495.904,2.272,32,Icerland_Soil,1
231003_04_Icerland_Soil_300uLDCM_100oC24h.csv,1028685.91,7603.168,1.88,7603.168,1.912,7603.168,1.848,32,Icerland_Soil,1
231003_04_Icerland_Soil_300uLDCM_100oC24h.csv,1786014.7100000002,5444.704,1.272,5444.704,1.328,5444.704,1.216,32,Icerland_Soil,1
231003_03_Utha_Soil_300uLDCM_100oC24h.csv,1862302.84,6380.272,1.152,6380.272,1.208,6380.272,1.096,32,Utha_Soil,1
230901_08_LEW85311_300uLDCM_100oC24h.csv,809894.36,6488.896,3.472,6488.896,3.496,6488.896,3.44,32,LEW85311,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,2142011.85,8335.504,1.912,8335.504,1.936,8335.504,1.88,32,Orgueil,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,16213.88,8784.016,1.168,8784.016,1.184,8784.016,1.144,319,Green_River_Shale_Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,46111.69,9179.968,1.952,9179.968,1.992,9179.968,1.912,324,Green_River_Shale_Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,30765.870000000003,8994.256,1.544,8994.256,1.568,8994.256,1.512,330,Green_River_Shale_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,60402.72,9726.592,2.4,9726.592,2.432,9726.592,2.36,330,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,26010.320000000003,8167.312,1.024,8167.312,1.04,8170.816,1.0,318,Green_River_Shale_Soil,1
230901_08_LEW85311_300uLDCM_100oC24h.csv,4142490.84,4071.136,1.88,4071.136,1.928,4074.64,1.824,126,LEW85311,0
230823_03_Murchison_Pristine_2.0_300uLDCM_100oC24h-003.csv,1110711.93,4074.64,2.176,4074.64,2.216,4074.64,2.128,126,Murchison_Pristine,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,277910.04000000004,4078.144,2.176,4078.144,2.216,4078.144,2.128,126,Orgueil,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,523215.54,4071.136,1.888,4071.136,1.928,4074.64,1.848,132,LEW85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,1026572.52,5791.6,1.024,5791.6,1.04,5795.104,1.0,132,Green_River_Shale_Soil,1
230823_05_Antarctica_Soil_300uLDCM_100oC24h-001.csv,64434.0,6916.384,1.152,6916.384,1.168,6916.384,1.128,132,Antarctica_Soil,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,490546.7,5725.024,1.104,5725.024,1.12,5725.024,1.08,132,Orgueil,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,755774.08,5725.024,1.096,5725.024,1.12,5725.024,1.072,132,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,54128.0,8840.08,1.424,8840.08,1.448,8840.08,1.392,293,Green_River_Shale_Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,41168.0,8149.792,1.392,8149.792,1.408,8149.792,1.368,293,Green_River_Shale_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,40644.0,9134.416,1.952,9134.416,2.0,9134.416,1.904,293,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,114784.0,9018.784,1.816,9018.784,1.848,9022.288,1.776,287,Green_River_Shale_Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,111166.99000000002,9786.16,1.328,9786.16,1.36,9789.664,1.296,287,Green_River_Shale_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,61704.990000000005,7936.048,1.376,7936.048,1.4,7939.552,1.352,250,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,61476.0,9053.824,1.064,9053.824,1.088,9053.824,1.04,244,Lignite,1
230901_08_LEW85311_300uLDCM_100oC24h.csv,945223.26,9036.304,1.176,9036.304,1.208,9036.304,1.144,261,LEW85311,0
230901_06_ALH83100_300uLDCM_100oC24h.csv,62783.0,9036.304,1.208,9036.304,1.232,9039.808,1.176,261,ALH83100,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,321205.05000000005,7452.496,1.04,7452.496,1.056,7456.0,1.016,261,Green_River_Shale_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,121588.28,8212.864,1.816,8212.864,1.848,8212.864,1.776,249,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,18456.63,7025.008,1.936,7025.008,1.952,7025.008,1.912,671,Orgueil,0
231003_01_AZ_400uLDCM_100oC24h.csv,238468.08000000007,3142.576,1.08,3142.576,1.104,3146.08,1.056,117,AZ,0
230901_07_LON94101_300uLDCM_100oC24h.csv,171819.4,3149.584,1.296,3149.584,1.32,3153.088,1.264,117,LON94101,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,379504.59,5924.752,1.128,5924.752,1.144,5928.256,1.104,117,LEW85311,0
230901_06_ALH83100_300uLDCM_100oC24h.csv,110799.66,3885.424,1.2,3885.424,1.224,3888.928,1.176,117,ALH83100,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,787866.59,5987.824,1.728,5987.824,1.768,5987.824,1.688,117,Green_River_Shale_Soil,1
230823_04_Murchison_Soil_300uLDCM_100oC24h-001.csv,108978.96,3072.496,1.168,3072.496,1.192,3076.0,1.144,117,Murchison_Soil,1
230823_01_Atacama_Soil_300uLDCM_100oC24h-001.csv,126916.49,5490.256,1.288,5490.256,1.304,5490.256,1.264,117,Atacama_Soil,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,957605.44,3068.992,1.176,3068.992,1.2,3072.496,1.152,117,Orgueil,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,890940.7399999999,7529.584,1.176,7529.584,1.208,7529.584,1.144,117,Lignite,1
230901_08_LEW85311_300uLDCM_100oC24h.csv,149876.0,4071.136,1.88,4071.136,1.92,4071.136,1.832,103,LEW85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,216515.18,6558.976,1.176,6558.976,1.192,6562.48,1.152,103,Green_River_Shale_Soil,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,370667.79,6488.896,1.296,6488.896,1.32,6488.896,1.264,103,Orgueil,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,148975.96999999997,7957.072,1.904,7957.072,1.952,7957.072,1.856,103,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,150013.14,8419.6,1.12,8419.6,1.136,8419.6,1.096,301,Green_River_Shale_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,254809.31,9726.592,2.392,9726.592,2.44,9726.592,2.336,329,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,112906.95,8030.656,1.432,8030.656,1.456,8030.656,1.408,300,Green_River_Shale_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,51159.23,8601.808,1.136,8601.808,1.152,8605.312,1.112,314,Lignite,1
230901_07_LON94101_300uLDCM_100oC24h.csv,204669.84000000003,4081.648,1.912,4081.648,1.952,4085.152,1.872,102,LON94101,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,4115326.89,4071.136,1.888,4071.136,1.936,4074.64,1.832,102,LEW85311,0
230901_06_ALH83100_300uLDCM_100oC24h.csv,88648.0,4085.152,1.952,4085.152,1.992,4088.656,1.904,102,ALH83100,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,143760.0,5987.824,1.728,5987.824,1.768,5987.824,1.68,102,Green_River_Shale_Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,70047.20999999999,7203.712,1.496,7203.712,1.512,7203.712,1.472,102,Green_River_Shale_Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,82830.2,6558.976,1.176,6558.976,1.184,6562.48,1.16,102,Green_River_Shale_Soil,1
231003_02_Jbilet_Winselwan_300uLDCM_100oC24h.csv,643697.26,4074.64,1.432,4074.64,1.48,4078.144,1.384,102,Jbilet_Winselwan,0
230823_03_Murchison_Pristine_2.0_300uLDCM_100oC24h-003.csv,1325494.4799999995,4074.64,2.168,4074.64,2.216,4074.64,2.12,102,Murchison_Pristine,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,354555.60000000003,4078.144,2.168,4078.144,2.216,4078.144,2.12,102,Orgueil,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,453607.04,7957.072,1.912,7957.072,1.96,7957.072,1.856,102,Lignite,1
231003_04_Icerland_Soil_300uLDCM_100oC24h.csv,38816.0,5490.256,1.008,5490.256,1.032,5490.256,0.976,116,Icerland_Soil,1
230901_08_LEW85311_300uLDCM_100oC24h.csv,118854.3,4743.904,1.632,4743.904,1.664,4743.904,1.6,116,LEW85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,403025.74,5987.824,1.728,5987.824,1.76,5987.824,1.688,116,Green_River_Shale_Soil,1
230901_05_GSFC_soil_300uLDCM_100oC24h.csv,17436.0,5493.76,1.232,5493.76,1.256,5493.76,1.208,116,GSFC_soil,1
230823_03_Murchison_Pristine_2.0_300uLDCM_100oC24h-003.csv,26456.0,8885.632,1.832,8885.632,1.864,8885.632,1.792,116,Murchison_Pristine,0
230823_04_Murchison_Soil_300uLDCM_100oC24h-001.csv,28148.0,7802.896,1.44,7802.896,1.464,7806.4,1.416,116,Murchison_Soil,1
230823_04_Murchison_Soil_300uLDCM_100oC24h-001.csv,19126.0,5490.256,1.272,5490.256,1.288,5493.76,1.256,116,Murchison_Soil,1
230823_01_Atacama_Soil_300uLDCM_100oC24h-001.csv,75873.95,5490.256,1.288,5490.256,1.304,5490.256,1.264,116,Atacama_Soil,1
230823_02_Rio_Tinto_Soil_300uLDCM_100oC24h.csv,186528.0,9488.32,1.24,9488.32,1.264,9488.32,1.216,116,Rio_Tinto_Soil,1
230823_02_Rio_Tinto_Soil_300uLDCM_100oC24h.csv,194152.15,9074.848,1.072,9074.848,1.096,9074.848,1.048,116,Rio_Tinto_Soil,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,244142.16,7575.136,1.688,7575.136,1.72,7575.136,1.656,116,Orgueil,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,203168.23,7529.584,1.176,7529.584,1.2,7529.584,1.144,116,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,73319.5,8279.44,1.88,8279.44,1.92,8279.44,1.84,248,Orgueil,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,596495.0400000002,8212.864,1.824,8212.864,1.864,8212.864,1.784,248,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,209683.7,8927.68,1.8,8927.68,1.824,8931.184,1.768,274,Green_River_Shale_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,242576.57,8903.152,1.744,8903.152,1.768,8903.152,1.712,274,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,408243.1,7463.008,1.048,7463.008,1.072,7466.512,1.024,274,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,99674.69,8927.68,1.792,8927.68,1.824,8927.68,1.76,260,Green_River_Shale_Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,334551.0,9537.376,1.248,9533.872,1.272,9540.88,1.216,276,Green_River_Shale_Soil,1
230823_02_Rio_Tinto_Soil_300uLDCM_100oC24h.csv,23838.59,9484.816,1.24,9484.816,1.264,9488.32,1.216,276,Rio_Tinto_Soil,1
230901_08_LEW85311_300uLDCM_100oC24h.csv,161222.72,9036.304,1.176,9036.304,1.2,9036.304,1.144,262,LEW85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,122803.0,9285.088,1.152,9285.088,1.176,9285.088,1.12,262,Green_River_Shale_Soil,1
230823_02_Rio_Tinto_Soil_300uLDCM_100oC24h.csv,22884.0,9074.848,1.072,9074.848,1.096,9074.848,1.048,262,Rio_Tinto_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,246520.99,7939.552,1.304,7939.552,1.336,7939.552,1.272,262,Lignite,1
230901_08_LEW85311_300uLDCM_100oC24h.csv,2329606.53,7540.096,2.24,7540.096,2.296,7540.096,2.184,100,LEW85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,584527.4199999999,8265.424,1.352,8265.424,1.384,8268.928,1.32,114,Green_River_Shale_Soil,1
231003_01_AZ_400uLDCM_100oC24h.csv,563198.8700000001,4081.648,1.448,4078.144,1.488,4085.152,1.4,128,AZ,0
230901_07_LON94101_300uLDCM_100oC24h.csv,757856.4000000001,4081.648,1.912,4081.648,1.952,4081.648,1.872,128,LON94101,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,49859089.33999999,4071.136,1.88,4071.136,1.936,4074.64,1.824,128,LEW85311,0
230901_06_ALH83100_300uLDCM_100oC24h.csv,455736.77,4085.152,1.952,4085.152,1.992,4088.656,1.912,128,ALH83100,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,1032652.21,5987.824,1.728,5987.824,1.768,5987.824,1.688,128,Green_River_Shale_Soil,1
231003_02_Jbilet_Winselwan_300uLDCM_100oC24h.csv,1878293.14,4074.64,1.432,4074.64,1.472,4074.64,1.392,128,Jbilet_Winselwan,0
230823_03_Murchison_Pristine_2.0_300uLDCM_100oC24h-003.csv,11294744.150000002,4074.64,2.176,4074.64,2.216,4074.64,2.128,128,Murchison_Pristine,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,851264.15,7529.584,1.176,7529.584,1.2,7529.584,1.144,128,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,48592.6,8419.6,1.12,8419.6,1.144,8419.6,1.096,302,Green_River_Shale_Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,23978.69,9208.0,1.056,9208.0,1.064,9211.504,1.04,302,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,127842.89,8419.6,1.12,8419.6,1.136,8419.6,1.096,316,Green_River_Shale_Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,60292.0,8416.096,1.12,8416.096,1.144,8419.6,1.096,317,Green_River_Shale_Soil,1
230901_07_LON94101_300uLDCM_100oC24h.csv,78365.50999999998,4081.648,1.912,4081.648,1.944,4081.648,1.872,129,LON94101,0
230901_07_LON94101_300uLDCM_100oC24h.csv,56356.06,8367.04,1.08,8367.04,1.104,8367.04,1.056,129,LON94101,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,5743926.469999999,4071.136,1.88,4071.136,1.936,4074.64,1.824,129,LEW85311,0
230901_06_ALH83100_300uLDCM_100oC24h.csv,73240.0,8367.04,1.088,8367.04,1.112,8367.04,1.064,129,ALH83100,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,768607.1300000001,5987.824,1.728,5987.824,1.76,5987.824,1.688,129,Green_River_Shale_Soil,1
231003_02_Jbilet_Winselwan_300uLDCM_100oC24h.csv,376600.96,4074.64,1.432,4074.64,1.472,4078.144,1.384,129,Jbilet_Winselwan,0
231003_02_Jbilet_Winselwan_300uLDCM_100oC24h.csv,263185.88,6485.392,1.04,6485.392,1.064,6488.896,1.008,129,Jbilet_Winselwan,0
230901_05_GSFC_soil_300uLDCM_100oC24h.csv,59158.33,8367.04,1.104,8367.04,1.128,8370.544,1.08,129,GSFC_soil,1
230823_03_Murchison_Pristine_2.0_300uLDCM_100oC24h-003.csv,1247561.3599999996,4074.64,2.176,4074.64,2.216,4074.64,2.128,129,Murchison_Pristine,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,1108875.5700000003,7529.584,1.176,7529.584,1.2,7529.584,1.144,129,Lignite,1
231003_04_Icerland_Soil_300uLDCM_100oC24h.csv,97110.63,5490.256,1.008,5490.256,1.032,5490.256,0.984,115,Icerland_Soil,1
230901_07_LON94101_300uLDCM_100oC24h.csv,241338.24,4754.416,1.656,4754.416,1.688,4757.92,1.616,115,LON94101,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,1368824.38,4743.904,1.632,4743.904,1.672,4743.904,1.592,115,LEW85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,1058054.65,4831.504,1.648,4831.504,1.664,4835.008,1.632,115,LEW85311,0
